index,YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
23849,2003,8,IA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),9211
23850,2003,8,IA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1099
23851,2003,8,IA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),13420
23852,2003,8,IA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),70148
23853,2003,8,IA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),15
23854,2003,8,IA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),48752
23855,2003,8,ID,Total Electric Power Industry,Coal (Short Tons),4528
23856,2003,8,ID,Total Electric Power Industry,Petroleum (Barrels),15
23857,2003,8,ID,Total Electric Power Industry,Natural Gas (Mcf),1118214
23858,2003,8,ID,"Electric Generators, Electric Utilities",Petroleum (Barrels),15
23859,2003,8,ID,"Electric Generators, Electric Utilities",Natural Gas (Mcf),128923
23860,2003,8,ID,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),829863
23861,2003,8,ID,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),112629
23862,2003,8,ID,"Combined Heat and Power, Industrial Power",Coal (Short Tons),4528
23863,2003,8,ID,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
23864,2003,8,ID,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),46799
23865,2003,8,IL,Total Electric Power Industry,Coal (Short Tons),5082455
23866,2003,8,IL,Total Electric Power Industry,Petroleum (Barrels),356489
23867,2003,8,IL,Total Electric Power Industry,Natural Gas (Mcf),10547102
23868,2003,8,IL,Total Electric Power Industry,Other Gases (Billion BTU),184
23869,2003,8,IL,"Electric Generators, Electric Utilities",Coal (Short Tons),496997
23870,2003,8,IL,"Electric Generators, Electric Utilities",Petroleum (Barrels),18017
23871,2003,8,IL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),69763
23872,2003,8,IL,"Electric Generators, Independent Power Producers",Coal (Short Tons),4497119
23873,2003,8,IL,"Electric Generators, Independent Power Producers",Petroleum (Barrels),337987
23874,2003,8,IL,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),9136453
23875,2003,8,IL,"Combined Heat and Power, Electric Power",Coal (Short Tons),6982
23876,2003,8,IL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),361759
23877,2003,8,IL,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),0
23878,2003,8,IL,"Combined Heat and Power, Commercial Power",Coal (Short Tons),1325
23879,2003,8,IL,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),470
23880,2003,8,IL,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),250600
23881,2003,8,IL,"Combined Heat and Power, Industrial Power",Coal (Short Tons),80031
23882,2003,8,IL,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),15
23883,2003,8,IL,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),728526
23884,2003,8,IL,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),184
23885,2003,8,IN,Total Electric Power Industry,Coal (Short Tons),5521186
23886,2003,8,IN,Total Electric Power Industry,Petroleum (Barrels),109488
23887,2003,8,IN,Total Electric Power Industry,Natural Gas (Mcf),4530837
23888,2003,8,IN,Total Electric Power Industry,Other Gases (Billion BTU),2383
23889,2003,8,IN,"Electric Generators, Electric Utilities",Coal (Short Tons),5156863
23890,2003,8,IN,"Electric Generators, Electric Utilities",Petroleum (Barrels),108554
23891,2003,8,IN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1965448
23892,2003,8,IN,"Electric Generators, Independent Power Producers",Coal (Short Tons),127068
23893,2003,8,IN,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1191065
23894,2003,8,IN,"Combined Heat and Power, Electric Power",Coal (Short Tons),226812
23895,2003,8,IN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),4
23896,2003,8,IN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1187197
23897,2003,8,IN,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),10
23898,2003,8,IN,"Combined Heat and Power, Commercial Power",Coal (Short Tons),7627
23899,2003,8,IN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),19
23900,2003,8,IN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),824
23901,2003,8,IN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),2816
23902,2003,8,IN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),911
23903,2003,8,IN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),186304
23904,2003,8,IN,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),2373
23905,2003,8,KS,Total Electric Power Industry,Coal (Short Tons),2061115
23906,2003,8,KS,Total Electric Power Industry,Petroleum (Barrels),312939
23907,2003,8,KS,Total Electric Power Industry,Natural Gas (Mcf),3782863
23908,2003,8,KS,"Electric Generators, Electric Utilities",Coal (Short Tons),2061115
23909,2003,8,KS,"Electric Generators, Electric Utilities",Petroleum (Barrels),312939
23910,2003,8,KS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),3758302
23911,2003,8,KS,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
23912,2003,8,KS,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),687
23913,2003,8,KS,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
23914,2003,8,KS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),23874
23915,2003,8,KY,Total Electric Power Industry,Coal (Short Tons),3607319
23916,2003,8,KY,Total Electric Power Industry,Petroleum (Barrels),682775
23917,2003,8,KY,Total Electric Power Industry,Natural Gas (Mcf),1297079
23918,2003,8,KY,Total Electric Power Industry,Other Gases (Billion BTU),0
23919,2003,8,KY,"Electric Generators, Electric Utilities",Coal (Short Tons),3268257
23920,2003,8,KY,"Electric Generators, Electric Utilities",Petroleum (Barrels),14545
23921,2003,8,KY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),742542
23922,2003,8,KY,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),0
23923,2003,8,KY,"Electric Generators, Independent Power Producers",Coal (Short Tons),339062
23924,2003,8,KY,"Electric Generators, Independent Power Producers",Petroleum (Barrels),668230
23925,2003,8,KY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),215940
23926,2003,8,KY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),338597
23927,2003,8,LA,Total Electric Power Industry,Coal (Short Tons),1498189
23928,2003,8,LA,Total Electric Power Industry,Petroleum (Barrels),341511
23929,2003,8,LA,Total Electric Power Industry,Natural Gas (Mcf),46222096
23930,2003,8,LA,Total Electric Power Industry,Other Gases (Billion BTU),1939
23931,2003,8,LA,"Electric Generators, Electric Utilities",Coal (Short Tons),816108
23932,2003,8,LA,"Electric Generators, Electric Utilities",Petroleum (Barrels),16787
23933,2003,8,LA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),20007226
23934,2003,8,LA,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),498
23935,2003,8,LA,"Electric Generators, Independent Power Producers",Coal (Short Tons),681422
23936,2003,8,LA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),304005
23937,2003,8,LA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),6296995
23938,2003,8,LA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),16915
23939,2003,8,LA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),2006002
23940,2003,8,LA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),63527
23941,2003,8,LA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),659
23942,2003,8,LA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),3804
23943,2003,8,LA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),17848345
23944,2003,8,LA,"Combined Heat and Power, Industrial Power",Other Gases (Billion BTU),1441
23945,2003,8,MA,Total Electric Power Industry,Coal (Short Tons),433886
23946,2003,8,MA,Total Electric Power Industry,Petroleum (Barrels),958318
23947,2003,8,MA,Total Electric Power Industry,Natural Gas (Mcf),19680840
23948,2003,8,MA,"Electric Generators, Electric Utilities",Coal (Short Tons),41700
23949,2003,8,MA,"Electric Generators, Electric Utilities",Petroleum (Barrels),12454
23950,2003,8,MA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),451562
23951,2003,8,MA,"Electric Generators, Independent Power Producers",Coal (Short Tons),391216
23952,2003,8,MA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),884677
23953,2003,8,MA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),15245113
23954,2003,8,MA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),5592
23955,2003,8,MA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),3480292
23956,2003,8,MA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),39737
23957,2003,8,MA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),304586
23958,2003,8,MA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),970
23959,2003,8,MA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),15857
23960,2003,8,MA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),199287
23961,2003,8,MD,Total Electric Power Industry,Coal (Short Tons),1127439
23962,2003,8,MD,Total Electric Power Industry,Petroleum (Barrels),887108
23963,2003,8,MD,Total Electric Power Industry,Natural Gas (Mcf),1678888
23964,2003,8,MD,Total Electric Power Industry,Other Gases (Billion BTU),642
23965,2003,8,MD,"Electric Generators, Electric Utilities",Petroleum (Barrels),8928
23966,2003,8,MD,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0
23967,2003,8,MD,"Electric Generators, Independent Power Producers",Coal (Short Tons),1059992
23968,2003,8,MD,"Electric Generators, Independent Power Producers",Petroleum (Barrels),848483
23969,2003,8,MD,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1072061
23970,2003,8,MD,"Combined Heat and Power, Electric Power",Coal (Short Tons),60320
23971,2003,8,MD,"Combined Heat and Power, Electric Power",Petroleum (Barrels),28991
23972,2003,8,MD,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),539534
23973,2003,8,MD,"Combined Heat and Power, Electric Power",Other Gases (Billion BTU),642
23974,2003,8,MD,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),29
23975,2003,8,MD,"Combined Heat and Power, Industrial Power",Coal (Short Tons),7128
23976,2003,8,MD,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),677
23977,2003,8,MD,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),67293
23978,2003,8,ME,Total Electric Power Industry,Coal (Short Tons),12712
23979,2003,8,ME,Total Electric Power Industry,Petroleum (Barrels),129924
23980,2003,8,ME,Total Electric Power Industry,Natural Gas (Mcf),5774385
23981,2003,8,ME,Total Electric Power Industry,Other Gases (Billion BTU),0
23982,2003,8,ME,"Electric Generators, Electric Utilities",Petroleum (Barrels),204
23983,2003,8,ME,"Electric Generators, Independent Power Producers",Petroleum (Barrels),61851
23984,2003,8,ME,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4302239
23985,2003,8,ME,"Electric Generators, Independent Power Producers",Other Gases (Billion BTU),0
23986,2003,8,ME,"Combined Heat and Power, Electric Power",Coal (Short Tons),3681
23987,2003,8,ME,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
23988,2003,8,ME,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),332132
23989,2003,8,ME,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),819
23990,2003,8,ME,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),2300
23991,2003,8,ME,"Combined Heat and Power, Industrial Power",Coal (Short Tons),9031
23992,2003,8,ME,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),67050
23993,2003,8,ME,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),1137715
23994,2003,8,MI,Total Electric Power Industry,Coal (Short Tons),2947676
23995,2003,8,MI,Total Electric Power Industry,Petroleum (Barrels),434935
23996,2003,8,MI,Total Electric Power Industry,Natural Gas (Mcf),14864032
23997,2003,8,MI,Total Electric Power Industry,Other Gases (Billion BTU),5
23998,2003,8,MI,"Electric Generators, Electric Utilities",Coal (Short Tons),2891900
23999,2003,8,MI,"Electric Generators, Electric Utilities",Petroleum (Barrels),405103
24000,2003,8,MI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),3412566
24001,2003,8,MI,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),0
24002,2003,8,MI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
24003,2003,8,MI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2925660
24004,2003,8,MI,"Electric Generators, Independent Power Producers",Other Gases (Billion BTU),5
24005,2003,8,MI,"Combined Heat and Power, Electric Power",Coal (Short Tons),20202
24006,2003,8,MI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),108
24007,2003,8,MI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),8115106
24008,2003,8,MI,"Combined Heat and Power, Commercial Power",Coal (Short Tons),8539
24009,2003,8,MI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),28
24010,2003,8,MI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),6706
24011,2003,8,MI,"Combined Heat and Power, Industrial Power",Coal (Short Tons),27035
24012,2003,8,MI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),29696
24013,2003,8,MI,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),403994
24014,2003,8,MN,Total Electric Power Industry,Coal (Short Tons),1907013
24015,2003,8,MN,Total Electric Power Industry,Petroleum (Barrels),144429
24016,2003,8,MN,Total Electric Power Industry,Natural Gas (Mcf),3950698
24017,2003,8,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),1763640
24018,2003,8,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),142971
24019,2003,8,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),3167019
24020,2003,8,MN,"Electric Generators, Independent Power Producers",Coal (Short Tons),79140
24021,2003,8,MN,"Electric Generators, Independent Power Producers",Petroleum (Barrels),118
24022,2003,8,MN,"Combined Heat and Power, Electric Power",Coal (Short Tons),2253
24023,2003,8,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
24024,2003,8,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),622229
24025,2003,8,MN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),647
24026,2003,8,MN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),71683
24027,2003,8,MN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),61980
24028,2003,8,MN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),692
24029,2003,8,MN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),89767
24030,2003,8,MO,Total Electric Power Industry,Coal (Short Tons),4358367
24031,2003,8,MO,Total Electric Power Industry,Petroleum (Barrels),33300
24032,2003,8,MO,Total Electric Power Industry,Natural Gas (Mcf),6267399
24033,2003,8,MO,Total Electric Power Industry,Other Gases (Billion BTU),1
24034,2003,8,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),4335525
24035,2003,8,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),33192
24036,2003,8,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),4602596
24037,2003,8,MO,"Electric Generators, Electric Utilities",Other Gases (Billion BTU),1
24038,2003,8,MO,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1644752
24039,2003,8,MO,"Combined Heat and Power, Commercial Power",Coal (Short Tons),8207
24040,2003,8,MO,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),11
24041,2003,8,MO,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),5929
24042,2003,8,MO,"Combined Heat and Power, Industrial Power",Coal (Short Tons),14635
24043,2003,8,MO,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),97
24044,2003,8,MO,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),14122
24045,2003,8,MS,Total Electric Power Industry,Coal (Short Tons),941177
24046,2003,8,MS,Total Electric Power Industry,Petroleum (Barrels),468820
24047,2003,8,MS,Total Electric Power Industry,Natural Gas (Mcf),11427779
24048,2003,8,MS,Total Electric Power Industry,Other Gases (Billion BTU),33
24049,2003,8,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),603286
24050,2003,8,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),467359
24051,2003,8,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),4985247
24052,2003,8,MS,"Electric Generators, Independent Power Producers",Coal (Short Tons),337082
24053,2003,8,MS,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),6183180
24054,2003,8,MS,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),17787
24055,2003,8,MS,"Combined Heat and Power, Industrial Power",Coal (Short Tons),810
24056,2003,8,MS,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),1460
